"id","userName","text","profileUrl","avatarUrl","date"
"38242808358","asepmohasep","Berharap arab dan aussy imbang di dua laga dan Indonesia sapuh bersih lawan Bahrain dan China dengan  kemenangan bismillah +6 poin","https://www.instagram.com/asepmohasep/","https://instagram.fbpn3-1.fna.fbcdn.net/v/t51.2885-19/105936557_601769763788923_4350367488964524548_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbpn3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=lKTOeBhEBc4Q7kNvgFYKm1o&_nc_gid=ca847deaea6147919b66b58f4aa24e64&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDMRmF-vwmuIJkSr2nx3r7Eh_K9KFgj8Epl3QpEdGkwGg&oe=67076130&_nc_sid=0985b0","2024/09/18 01:18:27"
"44053349097","irfanaja1203","gausah muluk² target kita tetep peringkat 3-4, tapi kalo udah masuk lapangan mindset harus tetap cuma buat menang","https://www.instagram.com/irfanaja1203/","https://instagram.fcok10-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.fcok10-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=xbc9DNsDBzwQ7kNvgGE8mwJ&_nc_gid=3850375cef7e44979d9e488d5a219091&edm=AD35FJ8BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYBiBXJCt_cz7rgu3pnyyMpI55k9dkAtPevDURR-LRbsAQ&oe=670770CF&_nc_sid=f880d0","2024/09/18 12:11:16"
"52803159021","risto8801","Apa napau te","https://www.instagram.com/risto8801/","https://instagram.fbpn3-1.fna.fbcdn.net/v/t51.2885-19/460068335_871654641205602_3029647849514823496_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbpn3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=sJ73Q2LE30cQ7kNvgHyJZV-&_nc_gid=ca847deaea6147919b66b58f4aa24e64&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAfE3XDWkxrJ6NFwLojYuW4mkTi1jdTyv4l2w3P1Gu8Pw&oe=67077761&_nc_sid=0985b0","2024/09/18 13:42:36"
"52803159021","risto8801","Buda kada","https://www.instagram.com/risto8801/","https://instagram.fbpn3-1.fna.fbcdn.net/v/t51.2885-19/460068335_871654641205602_3029647849514823496_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbpn3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=sJ73Q2LE30cQ7kNvgHyJZV-&_nc_gid=ca847deaea6147919b66b58f4aa24e64&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAfE3XDWkxrJ6NFwLojYuW4mkTi1jdTyv4l2w3P1Gu8Pw&oe=67077761&_nc_sid=0985b0","2024/09/18 13:43:06"
"2070486361","hrstria","BAHRAIN CUMAN MENANG DRAMA DOANG. GAMEPLAY DRAMA. YOK KING INDO 🔥🔥 EAA","https://www.instagram.com/hrstria/","https://instagram.fcok10-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.fcok10-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=xbc9DNsDBzwQ7kNvgGE8mwJ&_nc_gid=3850375cef7e44979d9e488d5a219091&edm=AD35FJ8BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYBiBXJCt_cz7rgu3pnyyMpI55k9dkAtPevDURR-LRbsAQ&oe=670770CF&_nc_sid=f880d0","2024/09/18 16:22:42"
"2070486361","hrstria","@fathurrpatull @8elsss","https://www.instagram.com/hrstria/","https://instagram.fcok10-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.fcok10-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=xbc9DNsDBzwQ7kNvgGE8mwJ&_nc_gid=3850375cef7e44979d9e488d5a219091&edm=AD35FJ8BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYBiBXJCt_cz7rgu3pnyyMpI55k9dkAtPevDURR-LRbsAQ&oe=670770CF&_nc_sid=f880d0","2024/09/18 16:24:43"
"44664678572","8elsss","@herusatriadi AMINNNNNNNNNNN","https://www.instagram.com/8elsss/","https://instagram.fcok10-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.fcok10-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=xbc9DNsDBzwQ7kNvgGE8mwJ&_nc_gid=3850375cef7e44979d9e488d5a219091&edm=AD35FJ8BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYBiBXJCt_cz7rgu3pnyyMpI55k9dkAtPevDURR-LRbsAQ&oe=670770CF&_nc_sid=f880d0","2024/09/18 16:26:14"
"53108277440","danill_rtb","Nnti jgn posting yg 10_0 ya min, memalukan 🤦🤭🤣","https://www.instagram.com/danill_rtb/","https://instagram.fbpn3-1.fna.fbcdn.net/v/t51.2885-19/459551465_1308468736796142_941245997187773480_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbpn3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=vb4euPZTkBsQ7kNvgFqDqIU&_nc_gid=ca847deaea6147919b66b58f4aa24e64&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDPm9Zzv6O_3lIoWnNJIwLrXNSehhYesgZwqZfQdjsyPg&oe=67075968&_nc_sid=0985b0","2024/09/18 18:42:49"
"48149753366","zahwaaa_lf","menyala Indonesia kuh🔥🔥","https://www.instagram.com/zahwaaa_lf/","https://instagram.fbpn3-1.fna.fbcdn.net/v/t51.2885-19/460393915_513843258038052_233004884973021824_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbpn3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=-iogKMSM9_QQ7kNvgHKBOFV&_nc_gid=ca847deaea6147919b66b58f4aa24e64&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB5lWVB2pLQl5tmMXL5ljaXUj6Cy_wHh0CzRMSyCYf0LA&oe=670760B1&_nc_sid=0985b0","2024/09/18 18:48:16"
"144952229","mr_agss_","@fathurrpatull amiin","https://www.instagram.com/mr_agss_/","https://instagram.fbpn3-1.fna.fbcdn.net/v/t51.2885-19/456466907_1943834289398463_8749481574416233770_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbpn3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Po4HHU0eFmMQ7kNvgEOV4-t&_nc_gid=ca847deaea6147919b66b58f4aa24e64&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCKTd_MfFdEQK2rkW4Km2w2UHsApi8zRIYEiWnfz2Lv5A&oe=67076540&_nc_sid=0985b0","2024/09/19 02:26:24"
